#score	name1	strand1	size1	zstart1	end1	name2	strand2	size2	zstart2	end2	identity	idPct	coverage	covPct
3156	U00096.2	+	4639675	2662566	2662599	NODE_170739_length_19_cov_3.000000	-	33	0	33	33/33	100.0%	33/33	100.0%
4784	U00096.2	+	4639675	2662280	2662330	NODE_170752_length_36_cov_2.972222	-	50	0	50	50/50	100.0%	50/50	100.0%
3465	U00096.2	+	4639675	2662175	2662211	NODE_170758_length_22_cov_3.181818	-	36	0	36	36/36	100.0%	36/36	100.0%
3600	U00096.2	+	4639675	2661852	2661901	NODE_170768_length_35_cov_1.000000	-	49	0	49	47/48	97.9%	49/49	100.0%
4975	U00096.2	+	4639675	2660141	2660193	NODE_170831_length_39_cov_2.000000	-	53	0	52	52/52	100.0%	52/53	98.1%
4129	U00096.2	+	4639675	2659189	2659232	NODE_170859_length_29_cov_2.000000	-	43	0	43	43/43	100.0%	43/43	100.0%
4198	U00096.2	+	4639675	2659000	2659045	NODE_170862_length_31_cov_2.032258	-	45	0	45	44/45	97.8%	45/45	100.0%
4602	U00096.2	+	4639675	2658876	2658924	NODE_170866_length_34_cov_2.000000	-	48	0	48	48/48	100.0%	48/48	100.0%
3647	U00096.2	+	4639675	2658489	2658527	NODE_170880_length_24_cov_2.000000	-	38	0	38	38/38	100.0%	38/38	100.0%
5173	U00096.2	+	4639675	2658145	2658204	NODE_170888_length_46_cov_1.000000	-	60	0	60	59/59	100.0%	60/60	100.0%
5603	U00096.2	+	4639675	2657945	2658004	NODE_170894_length_46_cov_2.000000	-	60	1	60	59/59	100.0%	59/60	98.3%
4518	U00096.2	+	4639675	2657831	2657887	NODE_170896_length_41_cov_1.000000	-	55	0	55	53/55	96.4%	55/55	100.0%
4159	U00096.2	+	4639675	1976242	1976320	NODE_171019_length_64_cov_1.000000	+	78	0	78	65/77	84.4%	78/78	100.0%
4509	U00096.2	+	4639675	254030	254097	NODE_171440_length_67_cov_1.000000	+	81	0	81	63/67	94.0%	81/81	100.0%
3659	U00096.2	+	4639675	56695	56739	NODE_171920_length_31_cov_1.000000	-	45	1	45	41/44	93.2%	44/45	97.8%
4543	U00096.2	+	4639675	1774190	1774240	NODE_172669_length_49_cov_1.000000	+	63	9	59	49/50	98.0%	50/63	79.4%
19230	U00096.2	+	4639675	1774266	1774500	NODE_172671_length_221_cov_1.000000	+	235	0	235	226/232	97.4%	235/235	100.0%
5718	U00096.2	+	4639675	1774490	1774554	NODE_172672_length_53_cov_1.000000	+	67	2	67	64/64	100.0%	65/67	97.0%
12267	U00096.2	+	4639675	1774543	1774679	NODE_172673_length_123_cov_1.000000	+	137	0	137	134/136	98.5%	137/137	100.0%
13250	U00096.2	+	4639675	1774666	1774835	NODE_172674_length_168_cov_1.000000	+	182	0	173	167/167	100.0%	173/182	95.1%
7391	U00096.2	+	4639675	1774910	1775033	NODE_172682_length_112_cov_1.000000	+	126	4	126	107/119	89.9%	122/126	96.8%
3557	U00096.2	+	4639675	1775662	1775711	NODE_172695_length_35_cov_1.000000	+	49	0	49	43/49	87.8%	49/49	100.0%
3138	U00096.2	+	4639675	1775786	1775819	NODE_172700_length_19_cov_2.000000	+	33	0	33	33/33	100.0%	33/33	100.0%
3829	U00096.2	+	4639675	1777759	1777799	NODE_172747_length_26_cov_3.000000	+	40	0	40	40/40	100.0%	40/40	100.0%
3265	U00096.2	+	4639675	1779665	1779699	NODE_172789_length_20_cov_2.050000	+	34	0	34	34/34	100.0%	34/34	100.0%
3547	U00096.2	+	4639675	1780915	1780952	NODE_172819_length_23_cov_2.000000	+	37	0	37	37/37	100.0%	37/37	100.0%
3047	U00096.2	+	4639675	1781174	1781206	NODE_172826_length_18_cov_3.000000	+	32	0	32	32/32	100.0%	32/32	100.0%
6513	U00096.2	+	4639675	3592031	3592112	NODE_173078_length_69_cov_1.000000	-	83	0	83	79/80	98.8%	83/83	100.0%
12811	U00096.2	+	4639675	3591818	3591971	NODE_173083_length_149_cov_1.000000	-	163	2	160	150/153	98.0%	158/163	96.9%
4581	U00096.2	+	4639675	3591775	3591827	NODE_173084_length_38_cov_1.000000	-	52	0	52	50/52	96.2%	52/52	100.0%
3747	U00096.2	+	4639675	3591704	3591743	NODE_173087_length_25_cov_2.000000	-	39	0	39	39/39	100.0%	39/39	100.0%
3456	U00096.2	+	4639675	3591680	3591716	NODE_173089_length_22_cov_1.000000	-	36	0	36	36/36	100.0%	36/36	100.0%
3711	U00096.2	+	4639675	3591607	3591646	NODE_173093_length_25_cov_2.000000	-	39	0	39	39/39	100.0%	39/39	100.0%
7742	U00096.2	+	4639675	3591467	3591562	NODE_173098_length_87_cov_1.000000	-	101	0	101	95/95	100.0%	101/101	100.0%
6987	U00096.2	+	4639675	3591400	3591481	NODE_173099_length_66_cov_2.030303	-	80	0	80	79/80	98.8%	80/80	100.0%
4212	U00096.2	+	4639675	3591301	3591354	NODE_173105_length_40_cov_1.000000	-	54	0	54	50/53	94.3%	54/54	100.0%
4099	U00096.2	+	4639675	3591051	3591104	NODE_173120_length_41_cov_1.000000	-	55	0	55	50/53	94.3%	55/55	100.0%
6841	U00096.2	+	4639675	3590977	3591058	NODE_173122_length_73_cov_1.000000	-	87	0	87	81/81	100.0%	87/87	100.0%
8210	U00096.2	+	4639675	3590900	3590991	NODE_173123_length_76_cov_2.039474	-	90	0	90	90/90	100.0%	90/90	100.0%
3529	U00096.2	+	4639675	3590794	3590831	NODE_173132_length_23_cov_2.000000	-	37	0	37	37/37	100.0%	37/37	100.0%
5455	U00096.2	+	4639675	3590710	3590773	NODE_173134_length_48_cov_2.020833	-	62	0	62	62/62	100.0%	62/62	100.0%
5218	U00096.2	+	4639675	3590489	3590549	NODE_173150_length_45_cov_2.022222	-	59	0	59	59/59	100.0%	59/59	100.0%
5718	U00096.2	+	4639675	3590260	3590325	NODE_173165_length_50_cov_3.000000	-	64	0	64	64/64	100.0%	64/64	100.0%
7749	U00096.2	+	4639675	3590088	3590169	NODE_173172_length_67_cov_2.955224	-	81	0	81	81/81	100.0%	81/81	100.0%
3520	U00096.2	+	4639675	3590061	3590098	NODE_173174_length_23_cov_2.000000	-	37	0	37	37/37	100.0%	37/37	100.0%
3402	U00096.2	+	4639675	3589870	3589906	NODE_173189_length_22_cov_1.954545	-	36	0	36	36/36	100.0%	36/36	100.0%
3156	U00096.2	+	4639675	1864987	1865020	NODE_174610_length_19_cov_5.947369	-	33	0	33	33/33	100.0%	33/33	100.0%
5093	U00096.2	+	4639675	2667355	2667415	NODE_175599_length_60_cov_1.000000	-	74	0	61	59/60	98.3%	61/74	82.4%
3902	U00096.2	+	4639675	2667194	2667235	NODE_175605_length_27_cov_2.000000	-	41	0	41	41/41	100.0%	41/41	100.0%
5432	U00096.2	+	4639675	2667113	2667208	NODE_175606_length_83_cov_1.000000	-	97	0	97	81/92	88.0%	97/97	100.0%
3538	U00096.2	+	4639675	2666832	2666869	NODE_175624_length_23_cov_2.043478	-	37	0	37	37/37	100.0%	37/37	100.0%
5102	U00096.2	+	4639675	2666678	2666746	NODE_175632_length_57_cov_1.000000	-	71	0	70	65/68	95.6%	70/71	98.6%
3793	U00096.2	+	4639675	2666652	2666692	NODE_175633_length_26_cov_2.076923	-	40	0	40	40/40	100.0%	40/40	100.0%
3238	U00096.2	+	4639675	2666615	2666649	NODE_175635_length_20_cov_2.000000	-	34	0	34	34/34	100.0%	34/34	100.0%
4991	U00096.2	+	4639675	2666542	2666599	NODE_175638_length_44_cov_1.000000	-	58	0	58	57/57	100.0%	58/58	100.0%
3602	U00096.2	+	4639675	2666439	2666477	NODE_175642_length_24_cov_2.083333	-	38	0	38	38/38	100.0%	38/38	100.0%
4791	U00096.2	+	4639675	2666389	2666453	NODE_175643_length_49_cov_1.000000	-	63	0	63	59/63	93.7%	63/63	100.0%
4793	U00096.2	+	4639675	2664960	2665010	NODE_175707_length_36_cov_2.055556	-	50	0	50	50/50	100.0%	50/50	100.0%
3329	U00096.2	+	4639675	2663436	2663471	NODE_175762_length_21_cov_2.000000	-	35	0	35	35/35	100.0%	35/35	100.0%
4011	U00096.2	+	4639675	2663134	2663176	NODE_175777_length_28_cov_3.071429	-	42	0	42	42/42	100.0%	42/42	100.0%
3424	U00096.2	+	4639675	2662517	2662555	NODE_175789_length_24_cov_2.041667	-	38	0	38	37/38	97.4%	38/38	100.0%
3116	U00096.2	+	4639675	2661559	2661593	NODE_175823_length_21_cov_1.000000	-	35	1	35	33/34	97.1%	34/35	97.1%
3547	U00096.2	+	4639675	2661025	2661062	NODE_175839_length_23_cov_2.000000	-	37	0	37	37/37	100.0%	37/37	100.0%
4274	U00096.2	+	4639675	4510203	4510247	NODE_177400_length_30_cov_5.000000	+	44	0	44	44/44	100.0%	44/44	100.0%
3523	U00096.2	+	4639675	4514026	4514072	NODE_177490_length_32_cov_1.000000	+	46	0	46	41/46	89.1%	46/46	100.0%
3194	U00096.2	+	4639675	41162	41198	NODE_178229_length_22_cov_1.000000	+	36	0	36	34/36	94.4%	36/36	100.0%
3300	U00096.2	+	4639675	85766	85804	NODE_178474_length_24_cov_1.000000	+	38	0	38	36/38	94.7%	38/38	100.0%
3565	U00096.2	+	4639675	1982790	1982827	NODE_179187_length_23_cov_1.000000	+	37	0	37	37/37	100.0%	37/37	100.0%
3924	U00096.2	+	4639675	1983954	1984005	NODE_179220_length_37_cov_1.000000	+	51	0	51	50/50	100.0%	51/51	100.0%
4978	U00096.2	+	4639675	1984116	1984176	NODE_179224_length_50_cov_1.000000	+	64	0	64	59/60	98.3%	64/64	100.0%
23096	U00096.2	+	4639675	1984496	1984812	NODE_179229_length_305_cov_1.000000	+	319	0	319	302/310	97.4%	319/319	100.0%
4769	U00096.2	+	4639675	1984817	1984873	NODE_179231_length_54_cov_1.000000	+	68	0	57	55/56	98.2%	57/68	83.8%
5666	U00096.2	+	4639675	1984893	1984962	NODE_179234_length_54_cov_1.000000	+	68	1	68	66/67	98.5%	67/68	98.5%
8463	U00096.2	+	4639675	1984952	1985086	NODE_179235_length_127_cov_1.000000	+	141	2	141	125/133	94.0%	139/141	98.6%
12292	U00096.2	+	4639675	1985074	1985232	NODE_179237_length_149_cov_1.000000	+	163	0	163	154/155	99.4%	163/163	100.0%
5886	U00096.2	+	4639675	1985298	1985375	NODE_179242_length_72_cov_1.000000	+	86	0	77	69/77	89.6%	77/86	89.5%
17454	U00096.2	+	4639675	1985377	1985600	NODE_179244_length_229_cov_1.000000	+	243	10	242	215/222	96.8%	232/243	95.5%
6282	U00096.2	+	4639675	1985588	1985691	NODE_179245_length_101_cov_1.000000	+	115	0	114	94/102	92.2%	114/115	99.1%
10883	U00096.2	+	4639675	1985718	1985845	NODE_179247_length_115_cov_1.000000	+	129	0	129	125/127	98.4%	129/129	100.0%
19152	U00096.2	+	4639675	1985832	1986087	NODE_179248_length_243_cov_1.000000	+	257	0	257	244/252	96.8%	257/257	100.0%
7585	U00096.2	+	4639675	1986087	1986176	NODE_179251_length_73_cov_1.000000	+	87	0	87	86/87	98.9%	87/87	100.0%
6562	U00096.2	+	4639675	1986207	1986372	NODE_179253_length_163_cov_1.000000	+	177	0	173	134/158	84.8%	173/177	97.7%
3620	U00096.2	+	4639675	1986368	1986406	NODE_179254_length_28_cov_1.000000	+	42	4	42	38/38	100.0%	38/42	90.5%
9128	U00096.2	+	4639675	1986393	1986534	NODE_179255_length_138_cov_1.000000	+	152	0	152	134/139	96.4%	152/152	100.0%
3218	U00096.2	+	4639675	34604	34641	NODE_179510_length_23_cov_1.000000	-	37	0	37	35/37	94.6%	37/37	100.0%
4338	U00096.2	+	4639675	264454	264499	NODE_179522_length_31_cov_2.096774	-	45	0	45	45/45	100.0%	45/45	100.0%
3956	U00096.2	+	4639675	264325	264366	NODE_179526_length_27_cov_3.000000	-	41	0	41	41/41	100.0%	41/41	100.0%
14331	U00096.2	+	4639675	890814	890970	NODE_180068_length_159_cov_1.000000	-	173	5	164	155/156	99.4%	159/173	91.9%
15474	U00096.2	+	4639675	890530	890756	NODE_180070_length_231_cov_1.000000	-	245	9	239	209/222	94.1%	230/245	93.9%
6255	U00096.2	+	4639675	890427	890532	NODE_180071_length_96_cov_1.000000	-	110	0	110	97/103	94.2%	110/110	100.0%
6415	U00096.2	+	4639675	890312	890397	NODE_180074_length_69_cov_1.000000	-	83	0	83	76/83	91.6%	83/83	100.0%
7158	U00096.2	+	4639675	890250	890325	NODE_180075_length_63_cov_1.000000	-	77	2	77	75/75	100.0%	75/77	97.4%
27537	U00096.2	+	4639675	889806	890211	NODE_180077_length_408_cov_1.000000	-	422	0	422	372/397	93.7%	422/422	100.0%
7870	U00096.2	+	4639675	889547	889670	NODE_180080_length_116_cov_1.000000	-	130	0	130	120/120	100.0%	130/130	100.0%
9328	U00096.2	+	4639675	889448	889559	NODE_180081_length_110_cov_1.000000	-	124	8	123	108/111	97.3%	115/124	92.7%
4705	U00096.2	+	4639675	889396	889455	NODE_180082_length_46_cov_1.000000	-	60	0	59	53/59	89.8%	59/60	98.3%
17219	U00096.2	+	4639675	889184	889409	NODE_180083_length_201_cov_1.000000	-	215	0	215	208/215	96.7%	215/215	100.0%
17102	U00096.2	+	4639675	888970	889197	NODE_180085_length_219_cov_1.000000	-	233	1	233	216/224	96.4%	232/233	99.6%
11275	U00096.2	+	4639675	888834	888982	NODE_180086_length_136_cov_1.000000	-	150	0	150	141/146	96.6%	150/150	100.0%
14615	U00096.2	+	4639675	888618	888816	NODE_180089_length_191_cov_1.000000	-	205	0	202	188/193	97.4%	202/205	98.5%
9402	U00096.2	+	4639675	888493	888631	NODE_180090_length_138_cov_1.000000	-	152	4	152	130/138	94.2%	148/152	97.4%
21911	U00096.2	+	4639675	888205	888502	NODE_180091_length_287_cov_1.000000	-	301	0	301	283/292	96.9%	301/301	100.0%
33243	U00096.2	+	4639675	887780	888217	NODE_180092_length_434_cov_1.000000	-	448	0	448	421/429	98.1%	448/448	100.0%
17987	U00096.2	+	4639675	887578	887793	NODE_180093_length_207_cov_1.000000	-	221	0	221	212/213	99.5%	221/221	100.0%
13469	U00096.2	+	4639675	887321	887531	NODE_180095_length_221_cov_1.000000	-	235	0	235	193/210	91.9%	235/235	100.0%
13459	U00096.2	+	4639675	887016	887242	NODE_180099_length_214_cov_1.000000	-	228	1	228	196/215	91.2%	227/228	99.6%
8676	U00096.2	+	4639675	886733	886863	NODE_180103_length_114_cov_1.000000	-	128	0	128	119/125	95.2%	128/128	100.0%
15486	U00096.2	+	4639675	886424	886671	NODE_180107_length_241_cov_1.000000	-	255	13	254	211/239	88.3%	241/255	94.5%
4143	U00096.2	+	4639675	65195	65249	NODE_180215_length_42_cov_1.000000	-	56	0	56	51/54	94.4%	56/56	100.0%
3518	U00096.2	+	4639675	3587132	3587177	NODE_181376_length_31_cov_1.000000	-	45	0	45	41/45	91.1%	45/45	100.0%
4444	U00096.2	+	4639675	50472	50534	NODE_181928_length_47_cov_1.000000	+	61	0	61	55/61	90.2%	61/61	100.0%
3238	U00096.2	+	4639675	1981115	1981149	NODE_182661_length_20_cov_7.900000	-	34	0	34	34/34	100.0%	34/34	100.0%
3256	U00096.2	+	4639675	1981000	1981034	NODE_182676_length_20_cov_5.050000	-	34	0	34	34/34	100.0%	34/34	100.0%
3047	U00096.2	+	4639675	1980794	1980826	NODE_182707_length_18_cov_1.888889	-	32	0	32	32/32	100.0%	32/32	100.0%
3647	U00096.2	+	4639675	1980079	1980117	NODE_182814_length_24_cov_8.041667	-	38	0	38	38/38	100.0%	38/38	100.0%
3156	U00096.2	+	4639675	2507350	2507383	NODE_185978_length_19_cov_6.052631	-	33	0	33	33/33	100.0%	33/33	100.0%
3165	U00096.2	+	4639675	2506499	2506532	NODE_186064_length_19_cov_5.000000	-	33	0	33	33/33	100.0%	33/33	100.0%
3573	U00096.2	+	4639675	2506117	2506158	NODE_186113_length_27_cov_1.000000	-	41	0	41	39/41	95.1%	41/41	100.0%
6080	U00096.2	+	4639675	3587273	3587381	NODE_190042_length_98_cov_1.000000	-	112	0	112	92/106	86.8%	112/112	100.0%
3174	U00096.2	+	4639675	4510303	4510336	NODE_191076_length_19_cov_3.105263	-	33	0	33	33/33	100.0%	33/33	100.0%
3747	U00096.2	+	4639675	4509571	4509610	NODE_191144_length_25_cov_4.960000	-	39	0	39	39/39	100.0%	39/39	100.0%
3920	U00096.2	+	4639675	4509480	4509521	NODE_191150_length_27_cov_5.000000	-	41	0	41	41/41	100.0%	41/41	100.0%
4811	U00096.2	+	4639675	4509353	4509403	NODE_191162_length_36_cov_2.888889	-	50	0	50	50/50	100.0%	50/50	100.0%
3356	U00096.2	+	4639675	4509288	4509323	NODE_191169_length_21_cov_2.000000	-	35	0	35	35/35	100.0%	35/35	100.0%
3720	U00096.2	+	4639675	4509259	4509298	NODE_191171_length_25_cov_4.000000	-	39	0	39	39/39	100.0%	39/39	100.0%
3911	U00096.2	+	4639675	4509101	4509142	NODE_191186_length_27_cov_3.000000	-	41	0	41	41/41	100.0%	41/41	100.0%
3183	U00096.2	+	4639675	4509005	4509038	NODE_191200_length_19_cov_2.894737	-	33	0	33	33/33	100.0%	33/33	100.0%
3429	U00096.2	+	4639675	4508575	4508611	NODE_191227_length_22_cov_3.045455	-	36	0	36	36/36	100.0%	36/36	100.0%
5560	U00096.2	+	4639675	4508155	4508235	NODE_191253_length_66_cov_1.000000	-	80	0	80	73/79	92.4%	80/80	100.0%
4766	U00096.2	+	4639675	4508119	4508169	NODE_191254_length_36_cov_2.000000	-	50	0	50	50/50	100.0%	50/50	100.0%
3074	U00096.2	+	4639675	4508080	4508112	NODE_191256_length_18_cov_2.000000	-	32	0	32	32/32	100.0%	32/32	100.0%
4108	U00096.2	+	4639675	4508042	4508093	NODE_191258_length_37_cov_2.000000	-	51	0	51	46/51	90.2%	51/51	100.0%
7842	U00096.2	+	4639675	4507807	4507891	NODE_191268_length_70_cov_2.000000	-	84	0	84	83/84	98.8%	84/84	100.0%
3329	U00096.2	+	4639675	4507677	4507712	NODE_191276_length_21_cov_2.000000	-	35	0	35	35/35	100.0%	35/35	100.0%
16470	U00096.2	+	4639675	4507317	4507531	NODE_191291_length_210_cov_1.000000	-	224	0	224	207/213	97.2%	224/224	100.0%
8570	U00096.2	+	4639675	4507199	4507329	NODE_191293_length_114_cov_1.000000	-	128	0	128	118/124	95.2%	128/128	100.0%
3674	U00096.2	+	4639675	4507137	4507175	NODE_191299_length_24_cov_1.000000	-	38	0	38	38/38	100.0%	38/38	100.0%
12221	U00096.2	+	4639675	4506819	4506996	NODE_191315_length_169_cov_1.000000	-	183	0	183	166/176	94.3%	183/183	100.0%
3768	U00096.2	+	4639675	269744	269795	NODE_191317_length_146_cov_1.000000	+	160	109	160	45/51	88.2%	51/160	31.9%
11024	U00096.2	+	4639675	4506671	4506831	NODE_191317_length_146_cov_1.000000	-	160	0	159	142/157	90.4%	159/160	99.4%
3129	U00096.2	+	4639675	269862	269895	NODE_191322_length_19_cov_2.105263	+	33	0	33	33/33	100.0%	33/33	100.0%
3129	U00096.2	+	4639675	4506571	4506604	NODE_191322_length_19_cov_2.105263	-	33	0	33	33/33	100.0%	33/33	100.0%
3447	U00096.2	+	4639675	270089	270125	NODE_191337_length_22_cov_3.090909	+	36	0	36	36/36	100.0%	36/36	100.0%
3447	U00096.2	+	4639675	4506341	4506377	NODE_191337_length_22_cov_3.090909	-	36	0	36	36/36	100.0%	36/36	100.0%
4430	U00096.2	+	4639675	270192	270239	NODE_191344_length_33_cov_3.090909	+	47	0	47	47/47	100.0%	47/47	100.0%
4430	U00096.2	+	4639675	4506227	4506274	NODE_191344_length_33_cov_3.090909	-	47	0	47	47/47	100.0%	47/47	100.0%
3893	U00096.2	+	4639675	270227	270268	NODE_191346_length_27_cov_3.000000	+	41	0	41	41/41	100.0%	41/41	100.0%
3893	U00096.2	+	4639675	4506198	4506239	NODE_191346_length_27_cov_3.000000	-	41	0	41	41/41	100.0%	41/41	100.0%
3153	U00096.2	+	4639675	1468156	1468194	NODE_191372_length_24_cov_2.000000	+	38	0	38	35/38	92.1%	38/38	100.0%
3153	U00096.2	+	4639675	4505827	4505865	NODE_191372_length_24_cov_2.000000	-	38	0	38	35/38	92.1%	38/38	100.0%
4286	U00096.2	+	4639675	269714	269767	NODE_191394_length_39_cov_1.000000	-	53	0	53	49/53	92.5%	53/53	100.0%
13892	U00096.2	+	4639675	4505268	4505444	NODE_191396_length_159_cov_1.000000	-	173	0	173	165/172	95.9%	173/173	100.0%
34664	U00096.2	+	4639675	4504674	4505279	NODE_191399_length_601_cov_1.000000	-	615	24	615	530/576	92.0%	591/615	96.1%
3229	U00096.2	+	4639675	1972429	1972463	NODE_192176_length_20_cov_6.000000	-	34	0	34	34/34	100.0%	34/34	100.0%
3328	U00096.2	+	4639675	1970820	1970874	NODE_192377_length_40_cov_1.000000	-	54	0	54	47/53	88.7%	54/54	100.0%
3453	U00096.2	+	4639675	47099	47147	NODE_194188_length_34_cov_1.000000	-	48	0	48	42/48	87.5%	48/48	100.0%
3810	U00096.2	+	4639675	103373	103426	NODE_195893_length_39_cov_1.000000	+	53	0	53	45/53	84.9%	53/53	100.0%
3511	U00096.2	+	4639675	262758	262795	NODE_197749_length_23_cov_5.000000	-	37	0	37	37/37	100.0%	37/37	100.0%
5509	U00096.2	+	4639675	4524374	4524437	NODE_202045_length_48_cov_3.062500	-	62	0	62	62/62	100.0%	62/62	100.0%
5967	U00096.2	+	4639675	4524172	4524235	NODE_202058_length_49_cov_4.000000	-	63	0	63	63/63	100.0%	63/63	100.0%
3597	U00096.2	+	4639675	4524008	4524048	NODE_202069_length_26_cov_2.000000	-	40	0	40	39/40	97.5%	40/40	100.0%
3401	U00096.2	+	4639675	4523816	4523859	NODE_202087_length_29_cov_1.931034	-	43	0	43	39/43	90.7%	43/43	100.0%
3611	U00096.2	+	4639675	4523787	4523825	NODE_202090_length_24_cov_3.000000	-	38	0	38	38/38	100.0%	38/38	100.0%
3284	U00096.2	+	4639675	4523183	4523218	NODE_202143_length_21_cov_6.190476	-	35	0	35	35/35	100.0%	35/35	100.0%
4539	U00096.2	+	4639675	4523149	4523197	NODE_202144_length_34_cov_5.088235	-	48	0	48	48/48	100.0%	48/48	100.0%
3866	U00096.2	+	4639675	4523118	4523159	NODE_202146_length_27_cov_6.148148	-	41	0	41	41/41	100.0%	41/41	100.0%
3383	U00096.2	+	4639675	4522768	4522803	NODE_202183_length_21_cov_5.095238	-	35	0	35	35/35	100.0%	35/35	100.0%
3892	U00096.2	+	4639675	4521426	4521466	NODE_202374_length_26_cov_4.923077	-	40	0	40	40/40	100.0%	40/40	100.0%
3265	U00096.2	+	4639675	4520833	4520867	NODE_202456_length_20_cov_4.000000	-	34	0	34	34/34	100.0%	34/34	100.0%
3511	U00096.2	+	4639675	4520629	4520666	NODE_202484_length_23_cov_7.043478	-	37	0	37	37/37	100.0%	37/37	100.0%
3947	U00096.2	+	4639675	6730	6804	NODE_203834_length_66_cov_1.000000	+	80	0	80	63/74	85.1%	80/80	100.0%
5130	U00096.2	+	4639675	2506014	2506068	NODE_203927_length_40_cov_4.175000	+	54	0	54	54/54	100.0%	54/54	100.0%
3456	U00096.2	+	4639675	2506054	2506090	NODE_203928_length_22_cov_3.000000	+	36	0	36	36/36	100.0%	36/36	100.0%
3611	U00096.2	+	4639675	250488	250526	NODE_204643_length_24_cov_5.041667	-	38	0	38	38/38	100.0%	38/38	100.0%
3720	U00096.2	+	4639675	250312	250351	NODE_204663_length_25_cov_4.040000	-	39	0	39	39/39	100.0%	39/39	100.0%
3074	U00096.2	+	4639675	249885	249917	NODE_204723_length_18_cov_4.944445	-	32	0	32	32/32	100.0%	32/32	100.0%
3074	U00096.2	+	4639675	249723	249755	NODE_204741_length_18_cov_4.222222	-	32	0	32	32/32	100.0%	32/32	100.0%
3301	U00096.2	+	4639675	249703	249737	NODE_204742_length_20_cov_5.000000	-	34	0	34	34/34	100.0%	34/34	100.0%
3456	U00096.2	+	4639675	249416	249452	NODE_204783_length_22_cov_3.136364	-	36	0	36	36/36	100.0%	36/36	100.0%
3456	U00096.2	+	4639675	249207	249243	NODE_204806_length_22_cov_2.954545	-	36	0	36	36/36	100.0%	36/36	100.0%
3202	U00096.2	+	4639675	248940	248974	NODE_204827_length_20_cov_4.150000	-	34	0	34	34/34	100.0%	34/34	100.0%
3665	U00096.2	+	4639675	248856	248894	NODE_204834_length_24_cov_3.041667	-	38	0	38	38/38	100.0%	38/38	100.0%
4011	U00096.2	+	4639675	248644	248686	NODE_204844_length_28_cov_4.035714	-	42	0	42	42/42	100.0%	42/42	100.0%
3174	U00096.2	+	4639675	248602	248635	NODE_204847_length_19_cov_3.842105	-	33	0	33	33/33	100.0%	33/33	100.0%
3638	U00096.2	+	4639675	248388	248426	NODE_204870_length_24_cov_4.125000	-	38	0	38	38/38	100.0%	38/38	100.0%
5684	U00096.2	+	4639675	248057	248116	NODE_204898_length_45_cov_2.022222	-	59	0	59	59/59	100.0%	59/59	100.0%
6931	U00096.2	+	4639675	247986	248059	NODE_204900_length_59_cov_2.033898	-	73	0	73	73/73	100.0%	73/73	100.0%
3915	U00096.2	+	4639675	247864	247916	NODE_204905_length_37_cov_1.000000	-	51	0	51	48/51	94.1%	51/51	100.0%
14572	U00096.2	+	4639675	247692	247877	NODE_204907_length_172_cov_1.000000	-	186	0	186	176/182	96.7%	186/186	100.0%
10250	U00096.2	+	4639675	247569	247705	NODE_204909_length_127_cov_1.000000	-	141	0	141	130/135	96.3%	141/141	100.0%
10196	U00096.2	+	4639675	247301	247452	NODE_204917_length_144_cov_1.000000	-	158	0	157	139/149	93.3%	157/158	99.4%
25767	U00096.2	+	4639675	246821	247292	NODE_204920_length_489_cov_1.000000	-	503	0	503	422/460	91.7%	503/503	100.0%
20881	U00096.2	+	4639675	246519	246778	NODE_204926_length_246_cov_1.000000	-	260	0	260	253/255	99.2%	260/260	100.0%
9856	U00096.2	+	4639675	246359	246532	NODE_204928_length_172_cov_1.000000	-	186	0	186	157/171	91.8%	186/186	100.0%
5037	U00096.2	+	4639675	246313	246371	NODE_204930_length_49_cov_1.000000	-	63	3	62	58/58	100.0%	59/63	93.7%
22877	U00096.2	+	4639675	245990	246323	NODE_204932_length_339_cov_1.000000	-	353	0	353	319/329	97.0%	353/353	100.0%
21674	U00096.2	+	4639675	245685	245999	NODE_204935_length_308_cov_1.000000	-	322	0	319	288/308	93.5%	319/322	99.1%
16476	U00096.2	+	4639675	245330	245560	NODE_204942_length_237_cov_1.000000	-	251	3	251	220/229	96.1%	248/251	98.8%
5448	U00096.2	+	4639675	57507	57582	NODE_205106_length_60_cov_1.000000	-	74	0	74	66/74	89.2%	74/74	100.0%
3812	U00096.2	+	4639675	54135	54192	NODE_205251_length_43_cov_1.000000	-	57	0	57	48/57	84.2%	57/57	100.0%
3715	U00096.2	+	4639675	82363	82430	NODE_207729_length_53_cov_1.000000	+	67	0	67	53/67	79.1%	67/67	100.0%
3287	U00096.2	+	4639675	103660	103699	NODE_207967_length_25_cov_1.000000	-	39	0	39	36/39	92.3%	39/39	100.0%
3574	U00096.2	+	4639675	4509596	4509633	NODE_208547_length_23_cov_4.000000	-	37	0	37	37/37	100.0%	37/37	100.0%
3156	U00096.2	+	4639675	4508658	4508691	NODE_208600_length_19_cov_2.000000	-	33	0	33	33/33	100.0%	33/33	100.0%
3375	U00096.2	+	4639675	21542	21581	NODE_209801_length_25_cov_1.000000	+	39	0	39	37/39	94.9%	39/39	100.0%
3160	U00096.2	+	4639675	41687	41729	NODE_212363_length_32_cov_1.000000	-	46	0	42	38/42	90.5%	42/46	91.3%
3147	U00096.2	+	4639675	2518182	2518215	NODE_213637_length_19_cov_10.157895	+	33	0	33	33/33	100.0%	33/33	100.0%
